	only1nabil	TorontoStar	AcadieSon	ElDiabloZoe	RyersonU	TetraRyerson	sageryerson	sweetiepiecat	mathryerson	TheCatTweeting	CatsRuleNews	AndreasKalo	
humane	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.476420501770396E-4	0.0	0.0	0.0	0.0	
humanefremont	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010773914259492867	0.0	0.0	
humanrtsv	0.0	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
humans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010781851488160124	0.0	7.768606879757215E-4	0.0	0.0	
humble	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010773914259492867	0.0	0.0	
humechristopher	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
humor	6.481509454582323E-4	4.765933039045671E-4	0.0	0.0	0.0	0.0	0.0	3.3054309863897306E-4	0.0	0.0	0.0	0.0023189766570764964	
hundreds	8.178754325901393E-4	6.013937915726304E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.754075805248238E-4	
hungarian	0.001057088661753302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
hunt	0.0031712659852599057	0.005441031397836176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hunted	8.178754325901393E-4	0.0	0.0012298837521963434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.754075805248238E-4	
hunter	0.001057088661753302	0.0	0.0	0.0	0.0	0.0	0.0	5.390925744080062E-4	0.0	0.0	0.0	0.0	
hunting	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hurrawhat	0.0029320527560967435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hurricane	0.0025926037818329293	0.0014297799117137014	0.0019493196274774352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015459844380509974	
hurricanes	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hurrrrry	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016172777232240187	0.0	7.768606879757215E-4	0.0	0.0	
hurry	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010773914259492867	0.0	0.0	
hurt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.476420501770396E-4	0.0	0.0	0.0	0.0	
hurts	8.178754325901393E-4	0.0	0.0012298837521963434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.754075805248238E-4	
husband	0.001057088661753302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008067522236227422	0.0	
huskies	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
hustling	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hut	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hv	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hxuhc	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hybrid	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hydrants	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.476420501770396E-4	0.0	0.0	0.0	0.0	
hydro	0.001057088661753302	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hygiene	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
hype	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
hyped	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.476420501770396E-4	0.0	0.0	0.0	0.0	
hyperloopawards	0.0	0.0	0.0	0.0	5.796685695634986E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ia	0.001057088661753302	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
iamcolbycat	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010773914259492867	0.0	0.0	
iatethis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
iayla	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ibinti	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
ibnlive	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
ibroxxxx	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ibtihaj	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ica	0.0	0.0	0.0	0.0	4.179741112680793E-4	0.0	0.0	0.0	0.004418807660356272	0.0	0.0	0.0	
ice	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
icemelt	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ich	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
icymi	0.0	0.0	0.0012298837521963434	0.0	6.467778331816766E-4	0.0	0.0	0.0	0.0	0.0	0.0	9.754075805248238E-4	
idd	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
idea	0.0019444528363746973	0.0014297799117137014	0.0029239794412161528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023189766570764964	
ideal	6.481509454582323E-4	0.0	0.0	0.0	2.5627965297266025E-4	0.0	0.0	6.610861972779461E-4	0.0	4.763299500021564E-4	0.0	0.0	
ideally	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034967995991006455	
ideas	0.0036155168386664024	0.0018989526255276741	7.766927470999726E-4	0.0	6.126769921793156E-4	0.0	0.0	0.0	0.0	0.0	0.0	6.159866669569746E-4	
ideasforward	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
identified	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ideology	0.0	0.0015545803993817645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
idiots	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
iea	0.0	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
iecu	0.0	7.772901996908822E-4	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ietp	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ignited	0.0	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
igor	0.0	0.0	0.0	0.0	5.796685695634986E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ihqm	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
iirov	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ijbwa	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ikea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
iljm	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
illegal	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
illinois	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ills	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
illuminate	8.178754325901393E-4	0.0	0.0	0.0	6.467778331816766E-4	0.0	0.0	0.0	0.0	0.0	0.0	9.754075805248238E-4	
ilovechari	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010773914259492867	0.0	0.0	
iluyhmi	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
image	5.165024055237719E-4	7.595810502110696E-4	0.0031067709883998906	0.0	0.0	0.0	0.0	2.6340516321489004E-4	0.0	0.0	0.0	0.0012319733339139491	
imagine	0.0016357508651802786	0.0	0.0	0.0	0.0	0.0	0.0	8.341979030761328E-4	0.0	6.010614759471303E-4	0.0	0.0	
imagining	0.0	0.0	0.0	0.0	0.0011593371391269971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
imdb	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
imho	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
imitates	0.001057088661753302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
imitationjordan	0.0	0.0	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
immanent	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
immersion	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
immigrants	0.0	0.0	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
immigration	8.178754325901393E-4	0.0	0.0012298837521963434	0.0	3.233889165908383E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
imogen	0.0	0.0	0.0	0.0	4.179741112680793E-4	0.0	0.0	0.0	0.004418807660356272	0.0	0.0	0.0	
impact	6.481509454582323E-4	0.0033361531273319697	0.0029239794412161528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038649610951274936	
impacts	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
imperial	0.001057088661753302	0.0	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
implement	0.001057088661753302	0.0	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
implemented	0.0	0.0	0.0	0.0	4.179741112680793E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
implicated	0.0	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
implosion	0.0	6.013937915726304E-4	0.0012298837521963434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.754075805248238E-4	
importation	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
impossible	0.001057088661753302	0.0	0.0	0.0	0.0	0.0	0.0	5.390925744080062E-4	0.0	0.0	0.0	0.0	
impressed	0.001057088661753302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
imprint	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
improve	0.0012963018909164647	0.0019063732156182683	9.746598137387176E-4	0.0	2.5627965297266025E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
improved	0.0	0.0	0.0	0.0	0.0017390057086904957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
improvisational	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
impugned	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
imvw	8.178754325901393E-4	0.0	0.0012298837521963434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.754075805248238E-4	
inaccessibility	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
inadvertent	0.0	7.772901996908822E-4	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
inappropriate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
incapable	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
incarcerated	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
incarceration	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
includes	0.001057088661753302	0.0	0.0	0.0	0.0	0.0	0.0	5.390925744080062E-4	0.0	0.0	0.0	0.0	
inclusion	0.001057088661753302	0.0	0.0	0.0	4.179741112680793E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
inclusive	0.0	0.0	0.0	0.0	0.0011593371391269971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
incomprehensible	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
inconsistent	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
inconvenient	0.002114177323506604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002521392018575821	
increase	0.0012963018909164647	0.0019063732156182683	0.0019493196274774352	0.0	5.125593059453205E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
incredible	0.0	0.0	0.0	0.0	5.796685695634986E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ind	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
indebtedness	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
independence	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
independentie	0.0	0.0023318705990726467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002521392018575821	
indian	0.0012963018909164647	0.0014297799117137014	0.0029239794412161528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023189766570764964	
indianajones	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
indiancountry	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
indicate	0.0	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
indicates	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
indie	0.0	0.0	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002521392018575821	
indiecanradio	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
indifference	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
indigo	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
individual	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
indobusiness	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
indonesia	0.001057088661753302	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
indoor	0.0	7.772901996908822E-4	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
induce	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
industrial	6.481509454582323E-4	0.0014297799117137014	0.0019493196274774352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.729922190254987E-4	
industries	0.0	0.0	0.004409087131870122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
industry	0.0016357508651802786	0.002405575166290522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019508151610496476	
inebriated	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
inevitable	0.0	0.0021559741909543953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
inexperience	0.0	0.0021559741909543953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
infant	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
infants	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
infection	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006128235808394593	0.0	0.0	0.0	
infernocwhl	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
inflatable	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
influence	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
influenza	0.0	0.0	0.0	0.0	5.796685695634986E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
influx	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
info	0.0	0.0021559741909543953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
infomercial	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
informal	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
informative	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.476420501770396E-4	0.0	0.0	0.0	0.0	
informed	0.0	0.0	0.0	0.0	5.796685695634986E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
infrared	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
ingersoll	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
ingles	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
inglish	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
ingredients	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
inherited	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
inhouse	0.002453626297770418	6.013937915726304E-4	0.0012298837521963434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
initials	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
injections	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
injects	0.0	7.772901996908822E-4	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
injunction	0.002114177323506604	0.0	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
injured	0.002114177323506604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
injuring	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
injury	0.0	0.0021559741909543953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ink	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014952841003540791	0.0	0.0	0.0	0.0	
inl	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
inmates	0.0012963018909164647	0.0023829665195228356	0.0038986392549548703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015459844380509974	
innovation	0.0	0.0	0.0	0.0	0.0017390057086904957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
input	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
inquiry	0.0	0.001202787583145261	0.0012298837521963434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006827853063673767	
inquisitive	0.0	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
inqvfv	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
ins	0.0	0.0015545803993817645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037820880278637316	
insane	0.0025926037818329293	0.0023829665195228356	0.0	0.0	0.0	0.0	0.0	3.3054309863897306E-4	0.0	0.0	0.0	0.0023189766570764964	
inseason	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
insecurity	0.0	7.772901996908822E-4	0.0	0.0	4.179741112680793E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
insert	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
inside	0.0020660096220950874	0.002278743150633209	0.002330078241299918	0.0	0.0	0.0	0.0	0.0	0.0	3.795806620712334E-4	0.0	0.0018479600008709238	
insidefitness	0.0	0.0	0.0	0.0	5.796685695634986E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
insider	0.0	0.0	0.0	0.0	5.796685695634986E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
insight	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021547828518985734	0.0	0.0	
insightful	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010773914259492867	0.0	0.0	
insights	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
insignias	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014952841003540791	0.0	0.0	0.0	0.0	
insignificant	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.476420501770396E-4	0.0	0.0	0.0	0.0	
insists	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
inspiration	0.0	0.0	0.0	0.0	5.796685695634986E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
inspired	0.0	0.0	0.0	0.0	5.796685695634986E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
inspiring	0.0	0.0	0.0	0.0	3.233889165908383E-4	0.0	0.0	4.170989515380664E-4	0.0	0.0	0.0	9.754075805248238E-4	
instagramfind	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002156370297632025	0.0	7.768606879757215E-4	0.0	0.0	
instagrams	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
institutions	0.0	0.0	0.0	0.0	5.796685695634986E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
instructor	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
instruments	0.001057088661753302	0.0	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
insulting	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
insults	0.0	0.0021559741909543953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
insure	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.476420501770396E-4	0.0	0.0	0.0	0.0	
integrate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
intellectual	0.001057088661753302	0.0	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
intense	0.0	0.003006968957863152	0.0024597675043926868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019508151610496476	
interception	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
interdepartmental	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
interest	6.481509454582323E-4	0.005242526342950238	0.0029239794412161528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015459844380509974	
interested	0.0	0.0	0.0	0.0	0.0011593371391269971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
interests	0.0029320527560967435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
interface	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
interfaith	0.0	0.0	0.004409087131870122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
interim	0.0	0.0	0.0	0.0	0.0011593371391269971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
interiordesign	0.0	0.0	0.0	0.0	5.796685695634986E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
intern	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
international	0.0016357508651802786	0.0	0.0024597675043926868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004877037902624119	
internet	0.003240754727291162	0.002859559823427403	0.0038986392549548703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003091968876101995	
internetfreedom	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
internethippo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
interpreter	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
interrupt	0.0	0.0	0.0012298837521963434	0.0	9.701667497725149E-4	0.0	0.0	0.0	0.0	0.0	0.0	9.754075805248238E-4	
intersect	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
intersection	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
interstellar	0.0	7.772901996908822E-4	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
interview	0.004648521649713947	0.0026585336757387434	7.766927470999726E-4	0.0	2.0422566405977184E-4	0.0	0.0	0.0	0.0	0.0	0.0	6.159866669569746E-4	
