only1nabil	TorontoStar	AcadieSon	ElDiabloZoe	RyersonU	TetraRyerson	sageryerson	sweetiepiecat	mathryerson	TheCatTweeting	CatsRuleNews	AndreasKalo
0	0	0	0.054477408	0	0	0	0.017518784	0	0.018576868	0.014839736	0
0	0	0	0	0	0	0	0	0	0.001077391	0	0
0	0	0	0	0	0	0	0.002085495	0	0.004808492	0.006241887	0
0	0	0	0	0	0	0	0.007090682	0	0.008414861	0.018725662	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.001077391	0	0
0	0	0	0	0	0	0	0.004312741	0	0.005438025	0	0
0	0	0	0	0	0	0	0.004851833	0	0.002330582	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0	0	0	0	0	0	0	0.00215637	0	0.003107443	0	0
0	0	0	0.088848826	0	0	0	0.002695463	0	0	0	0
0	0	0	0	0	0	0	0.001078185	0	0.001553721	0	0
0	0	0	0	0	0	0	0.00215637	0	0.006214886	0	0
0.001635751	6.01E-04	0.001229884	0	0	0	0	0	0	0	0	0
0	6.01E-04	0.003689651	0	0	0	0	0	0	0.001803184	0	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001057089	7.77E-04	0	0	0	0	0	0	0	0	0	0
0.002114177	0.003886451	0	0	0	0	0	0	0	0	0	0
0.001057089	0	0.001589602	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.001078185	0	7.77E-04	0	0
0	0	0	0	0	0	0	0	0	0.001077391	0	0
0	0	0	0	0.001159337	0	0	0	0	0	0	0
0	0.002155974	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
8.18E-04	0	0.001229884	0	0	0	0	0	0	0	0	9.75E-04
8.18E-04	6.01E-04	0	0	0	0	0	0	0	0	0	9.75E-04
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	0.001159337	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	7.77E-04	0	0	0	0	0	0	0	0	0	0.001260696
0	0	0	0	0	0	0	0	0	0	0	0.0034968
0	0.001077987	0	0	0	0	0	0	0	0	0	0
6.48E-04	4.77E-04	9.75E-04	0	0	0	0	0	0	0	0	7.73E-04
8.18E-04	0.001202788	0.001229884	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.001077391	0	0
0.001296302	0.00142978	9.75E-04	0	0	0	0	0	0	0	0	0.001545984
0	0	0	0	4.18E-04	0	0	0	0.004418808	0	0	0
0	0	0	0	0	0	0	0	0	0	0.022376932	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.001159337	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
8.18E-04	6.01E-04	0.001229884	0	0	0	0	0	0	0	0	0
0	4.77E-04	9.75E-04	0	2.56E-04	0	0	0	0.00270938	0	0	0
0	0	0	0	8.36E-04	0	0	0	0.004418808	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0.003109161	0.001589602	0	0	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0.001057089	0	0.001589602	0	0	0	0	0	0	0	0	0
0.002044689	6.01E-04	6.15E-04	0	8.08E-04	0	0	0	0.005128284	0	0	0.001950815
8.18E-04	3.01E-04	6.15E-04	0	3.23E-04	0	0	0	0.001709428	0	0	9.75E-04
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	4.18E-04	0	0	0	0	0	0	0.001260696
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	7.77E-04	0	0	0	0	0	0	0	0	0	0.001260696
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
8.18E-04	0	0.001229884	0	0	0	0	0	0	0	0	9.75E-04
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0.001057089	0	0.001589602	0	0	0	0	0	0	0	0	0
0.001057089	7.77E-04	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
8.18E-04	6.01E-04	0.001229884	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001057089	7.77E-04	0	0	0	0	0	0	0	0	0	0
0.001057089	0.002331871	0	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001271972	7.01E-04	0.00143455	0	1.26E-04	0	0	6.49E-04	0	4.67E-04	0	0.001516969
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.001077391	0	0
0.001296302	0.002382967	0.004873299	0	0	0	0	0	0	0	0	0.003091969
0	4.77E-04	0	0	0.001025119	0	0	0	0.00270938	0	0	0.001545984
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.002242926	0	0	0	0
0	0	0	0	0	0	0	0	0.006128236	0	0	0
8.18E-04	0.002104878	0.002459768	0	1.62E-04	0	0	0	0.001709428	0	0	9.75E-04
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	7.77E-04	0	0	0.001671896	0	0	0	0	0	0	0
0	0	0.001589602	0	4.18E-04	0	0	0	0	0	0	0
0	0	0	0	0.002898343	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001057089	0	0	0	0	0	0	0	0	0	0	0.001260696
0	6.01E-04	0.001229884	0	0	0	0	0	0	0	0	9.75E-04
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
8.18E-04	6.01E-04	0	0	0	0	0	0	0	0	0	9.75E-04
8.18E-04	0.001202788	0	0	0	0	0	0	0	0	0	9.75E-04
0	0.00155458	0.001589602	0	0	0	0	0	0	0	0	0
0.001057089	0.003109161	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.003888906	0.00428934	0.003898639	0	0	0	0	0	0	0	0	0.003091969
0	0	0.001229884	0	9.70E-04	0	0	0	0	6.01E-04	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.068742835	0.001616945	0	0	4.17E-04	0	0	0	0
0	6.01E-04	0.002459768	0	0	0	0	0	0	0	0	0.001950815
0	6.01E-04	0	0	6.47E-04	0	0	0	0.003418856	0	0	0
0	7.77E-04	0	0	0	0	0	0	0	0	0	0.001260696
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
6.48E-04	4.77E-04	0	0	2.56E-04	0	0	0	0	0	0	0.001545984
0.001549507	0.003038324	0	0	0	0	0	2.63E-04	0	7.59E-04	0	6.16E-04
0	0.001202788	0.001229884	0	0	0	0	0	0	0	0	9.75E-04
0.001296302	0.001906373	0.002923979	0	0	0	0	3.31E-04	0	0	0	0
0	7.77E-04	0	0	4.18E-04	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001226813	0.002405575	0.001844826	0	0.001131861	0	0	0	0.001709428	0	0	4.88E-04
0	0	0	0	0	0	0	0	0	0.001077391	0	0
0.002932053	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.001739006	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.006128236	0	0	0
0	0	0	0	0.001739006	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
6.48E-04	4.77E-04	9.75E-04	0	0	0	0	3.31E-04	0	0	0	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0	0	0	0	0.001159337	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0.001635751	0	0.001229884	0	0	0	0	0	0	0	0	9.75E-04
0	0	0	0	3.23E-04	0	0	8.34E-04	0	6.01E-04	0	0
8.18E-04	0	0.006149419	0	0	0	0	0	0	0	0	0.001950815
0.001057089	7.77E-04	0	0	0	0	0	0	0	0	0	0
0.002592604	0.00285956	9.75E-04	0	0	0	0	0	0	0	0	0.002318977
0.001944453	0.005242526	0.006822619	0	0	0	0	0	0	0	0	0.002318977
8.18E-04	0.002405575	0	0	0	0	0	0	0	0	0	0.001950815
0	0	0.002204544	0	0	0	0	0	0	0	0	0
6.48E-04	9.53E-04	0	0	0.001281398	0	0	3.31E-04	0	0	0	0
3.18E-04	0.001169121	0.001912734	0	0	0	0	8.11E-04	0	7.01E-04	0.002426869	0.001137726
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0.001057089	7.77E-04	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
6.48E-04	9.53E-04	0	0	0	0	0	3.31E-04	0	4.76E-04	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001057089	0	0	0	0	0	0	5.39E-04	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0.001057089	0	0.003179203	0	0	0	0	0	0	0	0	0
8.18E-04	0	0	0	3.23E-04	0	0	0	0.006837713	0	0	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	6.01E-04	0	0	3.23E-04	0	0	0	0	6.01E-04	0	0
0	0	0	0	0.001159337	0	0	0	0	0	0	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0	0.001906373	0.003898639	0	7.69E-04	0	0	0	0	0	0	0.002318977
0	0	0	0	4.18E-04	0	0	5.39E-04	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	8.36E-04	0	0	0	0	0	0	0.001260696
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0.001635751	0	0.001229884	0	0	0	0	4.17E-04	0	0	0	0
0	0	0.001589602	0	0	0	0	0	0	0	0	0.001260696
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.001057089	0	0	0	0	0	0	0	0	0	0	0.001260696
0.001057089	7.77E-04	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
8.18E-04	0.001202788	0	0	0	0	0	0	0	0	0	9.75E-04
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	4.18E-04	0	0	0	0.004418808	0	0	0
0	7.77E-04	0	0	0	0	0	0	0	0	0	0.001260696
0.006543003	0.004209757	0.002459768	0	0	0	0	0	0	0	0	0
0	0.001202788	0.001229884	0	0	0	0	0	0	0	0	9.75E-04
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.001739006	0	0	0	0	0	0	0
0.001057089	0	0	0	0	0	0	0	0	0	0	0.001260696
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001057089	0	0	0	0	0	0	0	0	7.77E-04	0	0
0	0	0.004409087	0	0	0	0	0	0	0	0	0
0.001057089	0	0	0	0	0	0	0	0	0	0	0.001260696
0.003240755	0.003336153	0.003898639	0	0	0	0	0	0	0	0	0.002318977
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.001077391	0	0
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0.003888906	0.002382967	0.002923979	0	0	0	0	0	0	0	0	0.002318977
0	0	0	0	0	0	0	5.39E-04	0	0.003107443	0	0
0.001226813	9.02E-04	0.001229884	0	1.62E-04	0	0	2.09E-04	0	0	0	0.001463111
0.001466026	0	0	0	0	0	0	0	0	0	0	0
8.18E-04	0.001202788	0	0	0	0	0	0	0	0	0	9.75E-04
8.18E-04	6.01E-04	0	0	0	0	0	0	0	0	0	0.001950815
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0.002592604	0.00142978	9.75E-04	0	0	0	0	0	0	0	0	0.003091969
8.18E-04	0.001804181	0	0	0	0	0	0	0	0	0	9.75E-04
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0.001296302	0.00142978	0	0	0	0	0	3.31E-04	0	0	0	0.002318977
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.001077391	0	0
8.18E-04	6.01E-04	0.001229884	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0.002155974	0	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0.002114177	0	0	0	0	0	0	0	0	0	0	0.001260696
0	0.001202788	0.001229884	0	0	0	0	0	0	0	0	9.75E-04
0.002932053	0	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0.001226813	0.002405575	0.003074709	0	0	0	0	8.34E-04	0	6.01E-04	0	0.001950815
0	0	0	0	0.001159337	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001296302	9.53E-04	0.004873299	0	0	0	0	0	0	0	0	0.002318977
8.18E-04	0	0.001229884	0	0	0	0	0	0	0	0	0.001950815
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0.002114177	0	0	0	0	0	0	0	0	0	0	0.001260696
0.001057089	0	0	0	0	0	0	5.39E-04	0	0	0	0
0	0	0	0	0	0	0	5.39E-04	0	7.77E-04	0	0
0	0.002155974	0	0	0	0	0	0	0	0	0	0
0	0.001202788	0	0	0.001293556	0	0	4.17E-04	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
0	0	0.001589602	0	0	0	0	0	0	0	0	0.001260696
0	6.01E-04	0	0	0	0	0	4.17E-04	0	0	0	9.75E-04
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0.001635751	0.001202788	0.001229884	0	0	0	0	0	0	0	0	0
0.001057089	0	0.001589602	0	0	0	0	0	0	0	0	0
0.005165024	0.001519162	0.001553385	0	0.00142958	0	0	0	0	0	0	0.001231973
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	7.77E-04	0	0	0	0	0	0	0	0	0	0.001260696
0	0.001077987	0	0	0	0	0	0	0	0	0	0
8.18E-04	6.01E-04	0.001229884	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.001077391	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001057089	7.77E-04	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	0.002898343	0	0	0	0	0	0	0
0.001057089	7.77E-04	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0.001296302	0.002382967	9.75E-04	0	0	0	0	0	0	0	0	0.003091969
8.18E-04	0.002405575	0.003689651	0	0	0	0	0	0	0	0	0
0.001296302	4.77E-04	0.00194932	0	0	0	0	0	0	0	0	0.003091969
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0.003233961	0	0	0	0	0	0	0	0	0	0
0.001226813	0.001804181	0	0	4.85E-04	0	0	4.17E-04	0	6.01E-04	0	0.001463111
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001057089	7.77E-04	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.001057089	0.00155458	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.006128236	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
0	0	0.001589602	0	0	0	0	0	0	0	0	0.002521392
0.001057089	0.003109161	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
0.002114177	0	0	0	0	0	0	0	0	0	0	0.002521392
0	0.001077987	0	0	0	0	0	0	0	0	0	0
8.18E-04	6.01E-04	0.002459768	0	0	0	0	0	0	0	0	0
0	7.77E-04	0	0	0	0	0	0	0	0	0	0.001260696
0	7.77E-04	0	0	0	0	0	0	0	0	0	0.001260696
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.001057089	0	0.003179203	0	0	0	0	0	0	0	0	0
0	7.77E-04	0	0	0	0	0	0	0	0	0	0.001260696
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
8.18E-04	0.001202788	0	0	0	0	0	0	0	0	0	0.001950815
0.001226813	9.02E-04	0	0	1.62E-04	0	0	6.26E-04	0	3.01E-04	0	0.001950815
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	8.36E-04	0	0	0	0.004418808	0	0	0
0	0	0	0	0	0	0	0.001495284	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0	0	0	0	0	0	0	8.34E-04	0	6.01E-04	0.006241887	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
6.48E-04	0	0	0	2.56E-04	0	0	0.003966517	0	0.006192289	0	0
0.001057089	0	0	0	0	0	0	5.39E-04	0	0	0	0
0.005833359	0.00428934	0.006822619	0	0	0	0	0	0	0	0	0.001545984
0.001296302	0.002382967	0.002923979	0	0	0	0	0	0	0	0	0.001545984
0.001944453	0.001906373	9.75E-04	0	0	0	0	0	0	0	0	7.73E-04
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0.005185208	0.001906373	0.00194932	0	0	0	0	0	0	0	0	0.001545984
8.18E-04	0.001804181	0	0	0	0	0	0	0	0	0	9.75E-04
0	7.77E-04	0	0	0	0	0	0	0	0	0	0.001260696
0	0	0.001589602	0	0	0	0	5.39E-04	0	0	0	0
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.001078185	0	7.77E-04	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0.002932053	0	0	0	0	0	0	0	0	0	0	0
0	0.001804181	0	0	0	0	0	0	0	0.001202123	0	9.75E-04
6.48E-04	0	9.75E-04	0	2.56E-04	0	0	0	0	0	0	0.003091969
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	6.01E-04	0.001229884	0	0	0	0	0	0	0	0	9.75E-04
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
0.001057089	0	0.001589602	0	0	0	0	0	0	0	0	0
0	0	0	0	8.36E-04	0	0	0.001078185	0	0	0	0
0	0.001804181	0.001229884	0	0	0	0	0	0	0	0	9.75E-04
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0.001229884	0	3.23E-04	0	0	0	0	0	0	9.75E-04
0.001944453	0.003812746	0.00194932	0	0	0	0	0	0	0	0	0.003091969
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0.002592604	9.53E-04	0.00194932	0	0	0	0	0	0	0	0	0.002318977
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	0	0	0	0	0	0.002154783	0	0
0.001057089	0	0	0	0	0	0	0	0	0	0	0.002521392
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	7.77E-04	0	0	8.36E-04	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.002592604	0.00142978	0	0	2.56E-04	0	0	0	0	0	0	0.001545984
0.001057089	0.00155458	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.003233889	0	0	4.17E-04	0	0	0.006241887	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
6.48E-04	9.53E-04	0.00194932	0	0	0	0	0	0	0	0	0.001545984
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	7.77E-04	0	0	0	0	0	0	0	0	0	0.001260696
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	0	0	0	5.39E-04	0	7.77E-04	0	0
0	0	0.001229884	0	3.23E-04	0	0	0	0	0	0	9.75E-04
8.18E-04	0	0	0	3.23E-04	0	0	0	0	0	0	9.75E-04
0	6.01E-04	0.002459768	0	6.47E-04	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.001078185	0	0.001553721	0	0
0.002932053	0	0	0	0	0	0	0	0	0	0	0
6.48E-04	0.00142978	0.00194932	0	0	0	0	0	0	0	0	0.001545984
0.002453626	6.01E-04	0.001229884	0	0	0	0	0	0	0	0	0
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
0.002453626	0.002405575	0	0	0	0	0	0	0	0	0	0.001950815
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
0.002453626	0.001804181	6.15E-04	0	0	0	0	0	0	3.01E-04	0.003120944	0.001950815
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.009722264	0.006195713	0.003898639	0	0	0	0	0	0	0	0	0.002318977
0	0	0	0	0	0	0	5.39E-04	0	7.77E-04	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.001159337	0	0	0	0	0	0	0
0.001635751	0.001202788	0	0	0	0	0	0	0	0	0	9.75E-04
0.001296302	9.53E-04	9.75E-04	0	0	0	0	0	0	0	0	7.73E-04
0	0.00155458	0.001589602	0	0	0	0	0	0	0	0	0
0	0	0	0	8.36E-04	0	0	0	0.004418808	0	0	0
0	0	0	0	0	0	0	0.002242926	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	4.18E-04	0	0	0	0.004418808	0	0	0
0.003888906	4.77E-04	0.00194932	0	0	0	0	0	0	0	0	0.001545984
0	7.77E-04	0	0	0	0	0	0	0	0	0	0.001260696
8.18E-04	6.01E-04	0.002459768	0	0	0	0	0	0	0	0	0
8.18E-04	6.01E-04	0	0	0	0	0	0	0	0	0	9.75E-04
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
0	0.00155458	0	0	0	0	0	0	0	0	0	0.001260696
0.002114177	0.00155458	0	0	0	0	0	0	0	0	0	0
0	0.001804181	0.001229884	0	0	0	0	0	0	0	0	0.00390163
0.001057089	0	0	0	0	0	0	0	0	0	0	0.001260696
0	0	0	0	0	0	0	0	0	0.001077391	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	0.001159337	0	0	0	0	0	0	0
0	7.77E-04	0	0	0	0	0	0	0	0	0	0.001260696
0	6.01E-04	0	0	0	0	0	0	0	6.01E-04	0	9.75E-04
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	5.39E-04	0	7.77E-04	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001296302	0.002382967	0.002923979	0	0	0	0	0	0	0	0	0.001545984
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0.002114177	0	0	0	4.18E-04	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.001057089	7.77E-04	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0.001589602	0	0	0	0	0	0	0	0	0.001260696
0.001057089	0	0.001589602	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
