	jtimberlake	rbruch2010	vintagedrakgon	ProwrestlingNe5	
superbowlads	0.0	0.050032544098567694	0.0	0.0	
superheroes	0.0014162297085001897	0.0	0.0	0.0	
superman	0.004248689125500569	0.0	0.0	0.0	
supernatural	0.0014162297085001897	0.0	0.0	0.0	
supertroopers	0.0014162297085001897	0.0	0.0	0.0	
supplies	0.005664918834000759	0.0	0.0	0.0	
support	0.0070811485425009485	0.025016272049283847	0.0	0.0	
supported	0.0014162297085001897	0.0	0.0	0.0	
supporting	0.0028324594170003794	0.0	0.0	0.0	
supreme	0.0014162297085001897	0.0	0.0	0.0	
surgery	0.0014162297085001897	0.0	0.0	0.0	
surprise	0.004248689125500569	0.0	0.0	0.0	
surprised	0.0014162297085001897	0.0	0.0	0.0	
surprises	0.0028324594170003794	0.0	0.0	0.0	
susan	0.0014162297085001897	0.0	0.0	0.0	
sushi	0.0014162297085001897	0.0	0.0	0.0	
swag	0.0021243445627502845	0.0	0.04522487634856962	0.0	
swagfish	0.0014162297085001897	0.0	0.0	0.0	
swagged	0.0014162297085001897	0.0	0.0	0.0	
swagger	0.0014162297085001897	0.0	0.0	0.0	
sway	0.0014162297085001897	0.0	0.0	0.0	
swear	0.0014162297085001897	0.0	0.0	0.0	
sweat	0.0028324594170003794	0.0	0.0	0.0	
sweden	0.0014162297085001897	0.0	0.0	0.0	
sweet	0.012746067376501708	0.0	0.0	0.0	
sweetest	0.0014162297085001897	0.0	0.0	0.0	
sweets	0.0014162297085001897	0.0	0.0	0.0	
swim	0.0014162297085001897	0.0	0.0	0.0	
swing	0.0028324594170003794	0.0	0.0	0.0	
switch	0.0014162297085001897	0.0	0.0	0.0	
switched	0.0014162297085001897	0.0	0.0	0.0	
sxmthehighway	0.0014162297085001897	0.0	0.0	0.0	
sxsw	0.0028324594170003794	0.0	0.0	0.0	
sxswinteractive	0.0	0.050032544098567694	0.0	0.0	
sydney	0.0070811485425009485	0.0	0.0	0.0	
sync	0.0028324594170003794	0.0	0.0	0.0	
synchronized	0.0014162297085001897	0.0	0.0	0.0	
systemic	0.0014162297085001897	0.0	0.0	0.0	
table	0.0021243445627502845	0.025016272049283847	0.0	0.0	
tack	0.0014162297085001897	0.0	0.0	0.0	
taco	0.0014162297085001897	0.0	0.04522487634856962	0.0	
tag	0.0014162297085001897	0.0	0.0	0.0	
tagliolini	0.0014162297085001897	0.0	0.0	0.0	
tahoe	0.004248689125500569	0.0	0.0	0.0	
tahoemommy	0.0014162297085001897	0.0	0.0	0.0	
tailgating	0.0	0.0	0.09044975269713924	0.0	
takebackthenight	0.009913607959501329	0.0	0.0	0.0	
takebacktn	0.022659675336003035	0.0	0.0	0.0	
takentoosoon	0.0014162297085001897	0.0	0.0	0.0	
takes	0.004248689125500569	0.0	0.0	0.0	
talent	0.0028324594170003794	0.0	0.0	0.0	
talented	0.005664918834000759	0.0	0.0	0.0	
talk	0.007789263396751044	0.025016272049283847	0.0	0.0	
talked	0.0014162297085001897	0.0	0.0	0.0	
talking	0.011329837668001518	0.0	0.0	0.0	
talks	0.0014162297085001897	0.0	0.0	0.0	
taller	0.0014162297085001897	0.0	0.0	0.0	
tallshall	0.0014162297085001897	0.0	0.0	0.0	
tango	0.0014162297085001897	0.0	0.0	0.0	
taniaortegar	0.0014162297085001897	0.0	0.0	0.0	
taniell	0.0014162297085001897	0.0	0.0	0.0	
tanzsoir	0.0014162297085001897	0.0	0.0	0.0	
taped	0.0014162297085001897	0.0	0.0	0.0	
target	0.013454182230751802	0.025016272049283847	0.0	0.0	
targetcant	0.0014162297085001897	0.0	0.0	0.0	
targetrun	0.0014162297085001897	0.0	0.0	0.0	
targets	0.0014162297085001897	0.0	0.0	0.0	
tarynchavez	0.0014162297085001897	0.0	0.0	0.0	
taught	0.0014162297085001897	0.0	0.0	0.0	
taurasi	0.0014162297085001897	0.0	0.0	0.0	
taylor	0.0028324594170003794	0.0	0.0	0.0	
taylorswift	7.081148542500948E-4	0.050032544098567694	0.0	0.0	
taylorthe	0.0014162297085001897	0.0	0.0	0.0	
tbone	0.0	0.0	0.09044975269713924	0.0	
tbt	0.008497378251001138	0.0	0.0	0.0	
tbtn	0.0014162297085001897	0.0	0.0	0.0	
te	0.0014162297085001897	0.0	0.0	0.0	
team	0.009913607959501329	0.025016272049283847	0.0	0.0	
teambsb	0.0014162297085001897	0.0	0.0	0.0	
teamed	0.0014162297085001897	0.0	0.0	0.0	
teamjt	0.3951280886715529	0.0	0.0	0.0	
teams	0.0014162297085001897	0.0	0.0	0.0	
teamtn	0.0014162297085001897	0.0	0.0	0.0	
teamusa	0.0028324594170003794	0.0	0.0	0.0	
tear	0.0014162297085001897	0.0	0.0	0.0	
tearjerking	0.0	0.050032544098567694	0.0	0.0	
teasing	0.004248689125500569	0.0	0.0	0.0	
technology	0.0	0.050032544098567694	0.0	0.0	
teddy	0.0014162297085001897	0.0	0.0	0.0	
tedtalks	0.0	0.10006508819713539	0.0	0.0	
tee	0.0014162297085001897	0.0	0.0	0.0	
teenager	0.0028324594170003794	0.0	0.0	0.0	
teenchoice	0.0070811485425009485	0.0	0.0	0.0	
teenchoiceawards	0.0028324594170003794	0.0	0.0	0.0	
teenchoicefox	0.005664918834000759	0.0	0.0	0.0	
teenchoicegirl	0.0014162297085001897	0.0	0.0	0.0	
teenchoices	0.0014162297085001897	0.0	0.0	0.0	
teens	7.081148542500948E-4	0.025016272049283847	0.0	0.0	
tees	0.0014162297085001897	0.0	0.0	0.0	
teiram	0.0014162297085001897	0.0	0.0	0.0	
tel	0.0014162297085001897	0.0	0.0	0.0	
telling	0.005664918834000759	0.0	0.0	0.0	
tempo	0.0014162297085001897	0.0	0.0	0.0	
tempt	0.0014162297085001897	0.0	0.0	0.0	
tempted	0.0014162297085001897	0.0	0.0	0.0	
tempting	0.0014162297085001897	0.0	0.0	0.0	
tenneeseeproud	0.0014162297085001897	0.0	0.0	0.0	
tennessean	0.0014162297085001897	0.0	0.0	0.0	
tennessee	0.011329837668001518	0.0	0.0	0.0	
tennesseekid	0.0014162297085001897	0.0	0.0	0.0	
tennesseekids	0.0014162297085001897	0.0	0.0	0.0	
tennis	0.0014162297085001897	0.0	0.0	0.0	
tent	0.0014162297085001897	0.0	0.0	0.0	
tequila	0.022659675336003035	0.0	0.0	0.0	
tequilathanks	0.0014162297085001897	0.0	0.0	0.0	
term	0.0014162297085001897	0.0	0.0	0.0	
terrible	0.0028324594170003794	0.0	0.0	0.0	
terrysantiel	0.0014162297085001897	0.0	0.0	0.0	
test	0.0014162297085001897	0.0	0.0	0.0	
testament	0.0014162297085001897	0.0	0.0	0.0	
texas	7.081148542500948E-4	0.0	0.04522487634856962	0.0	
text	0.0014162297085001897	0.0	0.0	0.0	
texting	0.0014162297085001897	0.0	0.0	0.0	
tgif	0.004248689125500569	0.0	0.0	0.0	
tgiff	0.0014162297085001897	0.0	0.0	0.0	
tgiving	0.0014162297085001897	0.0	0.0	0.0	
thankful	0.004248689125500569	0.0	0.0	0.0	
thanking	0.0014162297085001897	0.0	0.0	0.0	
thanksdad	0.0014162297085001897	0.0	0.0	0.0	
thanksforplaying	0.0014162297085001897	0.0	0.0	0.0	
thanksfortheshoutout	0.0014162297085001897	0.0	0.0	0.0	
thanksgiving	0.004248689125500569	0.0	0.0	0.0	
thankyou	0.0014162297085001897	0.0	0.0	0.0	
thankyoukobe	0.0014162297085001897	0.0	0.0	0.0	
thatbighead	0.0014162297085001897	0.0	0.0	0.0	
thatjtlife	0.009913607959501329	0.0	0.0	0.0	
thatscutetho	0.0014162297085001897	0.0	0.0	0.0	
thea	0.0014162297085001897	0.0	0.0	0.0	
theacademy	0.0028324594170003794	0.0	0.0	0.0	
theamas	0.0014162297085001897	0.0	0.0	0.0	
theaters	0.0014162297085001897	0.0	0.0	0.0	
theatre	0.004248689125500569	0.0	0.0	0.0	
thebandperry	0.0014162297085001897	0.0	0.0	0.0	
thebenwedge	0.0028324594170003794	0.0	0.0	0.0	
thebestest	0.0014162297085001897	0.0	0.0	0.0	
thebestmoves	0.0014162297085001897	0.0	0.0	0.0	
theboss	0.0014162297085001897	0.0	0.0	0.0	
thecarlton	0.0014162297085001897	0.0	0.0	0.0	
thedangelo	0.0014162297085001897	0.0	0.0	0.0	
thedivaesq	0.0014162297085001897	0.0	0.0	0.0	
theecachie	0.0014162297085001897	0.0	0.0	0.0	
theel	0.0014162297085001897	0.0	0.0	0.0	
theellenshow	0.024075905044503226	0.0	0.0	0.0	
thefingboss	0.0014162297085001897	0.0	0.0	0.0	
theforum	0.0028324594170003794	0.0	0.0	0.0	
thegarden	0.0014162297085001897	0.0	0.0	0.0	
thegnshow	0.0014162297085001897	0.0	0.0	0.0	
thegoldenrule	0.0014162297085001897	0.0	0.0	0.0	
thegrammys	0.0014162297085001897	0.0	0.0	0.0	
thehammerstein	0.0014162297085001897	0.0	0.0	0.0	
thehic	0.0	0.0	0.09044975269713924	0.0	
thejaketyler	0.0028324594170003794	0.0	0.0	0.0	
thejonah	0.0014162297085001897	0.0	0.0	0.0	
thejuice	0.0014162297085001897	0.0	0.0	0.0	
thelondoneye	0.0014162297085001897	0.0	0.0	0.0	
thelonelyisland	0.0014162297085001897	0.0	0.0	0.0	
themasters	0.0014162297085001897	0.0	0.0	0.0	
theme	0.0028324594170003794	0.025016272049283847	0.0	0.0	
themed	0.0014162297085001897	0.0	0.0	0.0	
themissblanco	0.0014162297085001897	0.0	0.0	0.0	
themostwonderfultimeoftheyear	0.0014162297085001897	0.0	0.0	0.0	
theneptunes	0.0014162297085001897	0.0	0.0	0.0	
theolmsmusic	0.0014162297085001897	0.0	0.0	0.0	
theoneilovefilm	0.0014162297085001897	0.0	0.0	0.0	
thepalladium	0.0014162297085001897	0.0	0.0	0.0	
thepurplechurch	0.0014162297085001897	0.0	0.0	0.0	
therealgeswho	0.0014162297085001897	0.0	0.0	0.0	
therealjguts	0.0014162297085001897	0.0	0.0	0.0	
therock	0.0014162297085001897	0.0	0.0	0.0	
theroots	0.0028324594170003794	0.0	0.0	0.0	
therootsnow	0.0014162297085001897	0.0	0.0	0.0	
theshadowboxers	0.014162297085001897	0.0	0.0	0.0	
theshortgame	0.0028324594170003794	0.0	0.0	0.0	
thesinnerusa	0.0028324594170003794	0.0	0.0	0.0	
thesoutherndale	0.0014162297085001897	0.0	0.0	0.0	
thestaciflood	0.0014162297085001897	0.0	0.0	0.0	
thestevie	0.0014162297085001897	0.0	0.0	0.0	
thetactleneck	0.0014162297085001897	0.0	0.0	0.0	
thetennesseekids	0.0014162297085001897	0.0	0.0	0.0	
thetnkids	0.10338476872051384	0.0	0.0	0.0	
thetnkidsmastercard	0.0014162297085001897	0.0	0.0	0.0	
thetnkidss	0.0014162297085001897	0.0	0.0	0.0	
thetroubadour	0.0014162297085001897	0.0	0.0	0.0	
thevoice	0.0028324594170003794	0.0	0.0	0.0	
theweeknd	0.0014162297085001897	0.0	0.0	0.0	
thewin	0.0014162297085001897	0.0	0.0	0.0	
theyarejustjokes	0.0014162297085001897	0.0	0.0	0.0	
theydonthavenoawardforthat	0.0014162297085001897	0.0	0.0	0.0	
thing	0.029740823878503984	0.0	0.0	0.0	
things	0.008497378251001138	0.0	0.0	0.0	
thingstoneveraskadj	0.009913607959501329	0.0	0.0	0.0	
thinkertaylor	0.0014162297085001897	0.0	0.0	0.0	
thinking	0.008497378251001138	0.0	0.0	0.0	
thinkitup	0.0014162297085001897	0.0	0.0	0.0	
thinkthentweet	0.0028324594170003794	0.0	0.0	0.0	
thinkthis	0.0014162297085001897	0.0	0.0	0.0	
third	0.0028324594170003794	0.0	0.0	0.0	
thirdeyeblind	0.0014162297085001897	0.0	0.0	0.0	
thiscurrent	0.0014162297085001897	0.0	0.0	0.0	
thislife	0.0028324594170003794	0.0	0.0	0.0	
thisthe	0.0014162297085001897	0.0	0.0	0.0	
tho	0.005664918834000759	0.0	0.0	0.0	
thoinspired	0.0014162297085001897	0.0	0.0	0.0	
thoroughly	0.0014162297085001897	0.0	0.0	0.0	
thosemovesthocantstopthefeeling	0.0014162297085001897	0.0	0.0	0.0	
thoughhaha	0.0014162297085001897	0.0	0.0	0.0	
thought	0.0026450479647914605	0.010382690992614003	0.018770019584905262	0.0	
thoughtiand	0.0014162297085001897	0.0	0.0	0.0	
thoughts	0.0070811485425009485	0.0	0.0	0.0	
thoughwith	0.0014162297085001897	0.0	0.0	0.0	
thr	0.0014162297085001897	0.0	0.0	0.0	
threads	0.0014162297085001897	0.0	0.0	0.0	
three	7.081148542500948E-4	0.025016272049283847	0.0	0.0	
threw	0.0014162297085001897	0.0	0.0	0.0	
thrill	0.0014162297085001897	0.0	0.0	0.0	
thrones	0.0014162297085001897	0.0	0.0	0.0	
throw	0.0028324594170003794	0.0	0.0	0.0	
throwback	0.0014162297085001897	0.0	0.0	0.0	
thrwomen	0.0028324594170003794	0.0	0.0	0.0	
thumb	0.0014162297085001897	0.0	0.0	0.0	
thumbs	0.005664918834000759	0.0	0.0	0.0	
thunder	0.0028324594170003794	0.0	0.0	0.0	
thursday	0.004248689125500569	0.0	0.0	0.0	
tiakrasovec	0.0014162297085001897	0.0	0.0	0.0	
tick	0.0028324594170003794	0.0	0.0	0.0	
ticket	0.0028324594170003794	0.0	0.0	0.0	
tickets	0.022659675336003035	0.0	0.0	0.0	
tie	0.015578526793502087	0.0	0.0	0.0	
tied	0.0014162297085001897	0.0	0.0	0.0	
tiersz	0.0014162297085001897	0.0	0.0	0.0	
ties	0.0014162297085001897	0.0	0.0	0.0	
tiff	0.0028324594170003794	0.0	0.0	0.0	
tiffaniesbaine	0.0014162297085001897	0.0	0.0	0.0	
tiffatiet	0.0014162297085001897	0.0	0.0	0.0	
tiger	0.0070811485425009485	0.0	0.0	0.0	
tigerdinosaur	0.0014162297085001897	0.0	0.0	0.0	
tigernation	0.0014162297085001897	0.0	0.0	0.0	
tigers	0.0014162297085001897	0.0	0.0	0.0	
tight	0.0014162297085001897	0.0	0.0	0.0	
till	0.03823820212950512	0.0	0.0	0.0	
tim	0.0014162297085001897	0.0	0.0	0.0	
timbaland	0.014162297085001897	0.0	0.0	0.0	
timberlake	0.012746067376501708	0.0	0.0	0.0	
timberlakeandchill	0.012746067376501708	0.0	0.0	0.0	
timberlakeandchills	0.0014162297085001897	0.0	0.0	0.0	
timberlakes	0.0028324594170003794	0.0	0.0	0.0	
timberlaketuesday	0.0014162297085001897	0.0	0.0	0.0	
timberlaketuesdays	0.0014162297085001897	0.0	0.0	0.0	
timberweek	0.0028324594170003794	0.0	0.0	0.0	
time	0.019103124190160546	0.04153076397045601	0.037540039169810524	0.0	
timeless	0.0014162297085001897	0.0	0.0	0.0	
timeout	0.0014162297085001897	0.0	0.0	0.0	
timepepsihalftime	0.0014162297085001897	0.0	0.0	0.0	
times	0.015578526793502087	0.0	0.0	0.0	
timesup	0.0028324594170003794	0.0	0.0	0.0	
timethe	0.0014162297085001897	0.0	0.0	0.0	
timfromda	0.0	0.0	0.09044975269713924	0.0	
timothy	0.0014162297085001897	0.0	0.0	0.0	
tink	0.0014162297085001897	0.0	0.0	0.0	
tinodubya	0.0014162297085001897	0.0	0.0	0.0	
tiny	0.0014162297085001897	0.0	0.0	0.0	
tireless	0.0014162297085001897	0.0	0.0	0.0	
tish	0.0028324594170003794	0.0	0.0	0.0	
tistheseason	0.0014162297085001897	0.0	0.0	0.0	
titan	0.0014162297085001897	0.0	0.0	0.0	
title	0.004248689125500569	0.0	0.0	0.0	
titties	0.0070811485425009485	0.0	0.0	0.0	
tix	0.025492134753003416	0.0	0.0	0.0	
tjbuckman	0.0014162297085001897	0.0	0.0	0.0	
tko	0.026908364461503603	0.0	0.0	0.0	
tminus	0.0014162297085001897	0.0	0.0	0.0	
tms	0.0014162297085001897	0.0	0.0	0.0	
tn	0.008497378251001138	0.0	0.0	0.0	
tnagler	0.0014162297085001897	0.0	0.0	0.0	
tnkid	0.0028324594170003794	0.0	0.0	0.0	
tnkidnation	0.0014162297085001897	0.0	0.0	0.0	
tnkids	0.016994756502002276	0.0	0.0	0.0	
tnlol	0.0014162297085001897	0.0	0.0	0.0	
tnt	0.0028324594170003794	0.0	0.0	0.0	
toast	0.0014162297085001897	0.0	0.0	0.0	
tock	0.0028324594170003794	0.0	0.0	0.0	
today	0.0	0.0	0.0	0.0	
todaymarchmadness	0.0014162297085001897	0.0	0.0	0.0	
todays	0.011329837668001518	0.0	0.0	0.0	
todayshow	0.0014162297085001897	0.0	0.0	0.0	
toddlerswag	0.0014162297085001897	0.0	0.0	0.0	
todos	0.0014162297085001897	0.0	0.0	0.0	
told	0.004248689125500569	0.0	0.0	0.0	
tom	0.005664918834000759	0.0	0.0	0.0	
tome	0.0014162297085001897	0.0	0.0	0.0	
tomford	0.0014162297085001897	0.0	0.0	0.0	
tommyhaha	0.0014162297085001897	0.0	0.0	0.0	
tommylasorda	0.0014162297085001897	0.0	0.0	0.0	
tomorrow	0.05948164775700797	0.0	0.0	0.0	
tomorrowcheck	0.0014162297085001897	0.0	0.0	0.0	
ton	0.0014162297085001897	0.0	0.0	0.0	
tone	0.0028324594170003794	0.0	0.0	0.0	
tonight	0.1359580520160182	0.0	0.0	0.0	
tonights	0.004248689125500569	0.0	0.0	0.0	
tonightthat	0.0014162297085001897	0.0	0.0	0.0	
tonightthe	0.0014162297085001897	0.0	0.0	0.0	
tonihicght	0.0	0.0	0.09044975269713924	0.0	
tony	0.0028324594170003794	0.0	0.0	0.0	
tonyragno	0.0014162297085001897	0.0	0.0	0.0	
toofun	0.0014162297085001897	0.0	0.0	0.0	
toomuchstuffing	0.0014162297085001897	0.0	0.0	0.0	
top	0.0070811485425009485	0.025016272049283847	0.0	0.0	
topradiosong	0.0014162297085001897	0.0	0.0	0.0	
topsellingsong	0.0014162297085001897	0.0	0.0	0.0	
torikellyyour	0.0014162297085001897	0.0	0.0	0.0	
tornadofreek	0.0014162297085001897	0.0	0.0	0.0	
toronto	0.0070811485425009485	0.0	0.0	0.0	
total	0.0014162297085001897	0.0	0.0	0.0	
totally	0.0028324594170003794	0.0	0.0	0.0	
tothe	0.0014162297085001897	0.0	0.0	0.0	
touch	0.0028324594170003794	0.0	0.0	0.0	
touchdown	0.0	0.050032544098567694	0.0	0.0	
tour	0.1798611729795241	0.0	0.0	0.0	
tournament	0.0028324594170003794	0.0	0.0	0.0	
tourneilbarrett	0.0014162297085001897	0.0	0.0	0.0	
tourney	0.0014162297085001897	0.0	0.0	0.0	
tours	0.004248689125500569	0.0	0.0	0.0	
tourso	0.0014162297085001897	0.0	0.0	0.0	
towel	0.0028324594170003794	0.0	0.0	0.0	
tower	0.0	0.050032544098567694	0.0	0.0	
town	0.0028324594170003794	0.0	0.0	0.0	
toyotas	0.0	0.050032544098567694	0.0	0.0	
toys	0.0014162297085001897	0.0	0.0	0.0	
tpc	0.0014162297085001897	0.0	0.0	0.0	
trace	0.0014162297085001897	0.0	0.0	0.0	
traceayala	0.026908364461503603	0.0	0.0	0.0	
track	0.019827215919002657	0.0	0.0	0.0	
trackbytrack	0.0014162297085001897	0.0	0.0	0.0	
tracklist	0.0014162297085001897	0.0	0.0	0.0	
tracks	0.015578526793502087	0.0	0.0	0.0	
trader	0.0014162297085001897	0.0	0.0	0.0	
tradition	0.0014162297085001897	0.0	0.0	0.0	
trafalgar	0.0014162297085001897	0.0	0.0	0.0	
traffic	0.0028324594170003794	0.0	0.0	0.0	
tragedy	0.0028324594170003794	0.0	0.0	0.0	
tragic	0.0014162297085001897	0.0	0.0	0.0	
trailer	0.011329837668001518	0.0	0.0	0.0	
transactions	0.0	0.050032544098567694	0.0	0.0	
trash	0.0014162297085001897	0.0	0.0	0.0	
travel	0.0	0.025016272049283847	0.04522487634856962	0.0	
travesty	0.0028324594170003794	0.0	0.0	0.0	
travisboak	0.0014162297085001897	0.0	0.0	0.0	
treatin	0.0028324594170003794	0.0	0.0	0.0	
trecurran	0.0014162297085001897	0.0	0.0	0.0	
trek	0.0014162297085001897	0.0	0.0	0.0	
trending	0.004248689125500569	0.0	0.0	0.0	
tressajay	0.0014162297085001897	0.0	0.0	0.0	
trev	0.0014162297085001897	0.0	0.0	0.0	
trevcoind	0.0014162297085001897	0.0	0.0	0.0	
trevfulenwider	0.0014162297085001897	0.0	0.0	0.0	
trevor	0.0014162297085001897	0.0	0.0	0.0	
triangle	0.0014162297085001897	0.0	0.0	0.0	
tribute	0.0028324594170003794	0.0	0.0	0.0	
trick	0.004248689125500569	0.0	0.0	0.0	
trickin	0.0014162297085001897	0.0	0.0	0.0	
trickortreat	0.0014162297085001897	0.0	0.0	0.0	
trip	0.004248689125500569	0.0	0.0	0.0	
triplethreat	0.004248689125500569	0.0	0.0	0.0	
trippin	0.0014162297085001897	0.0	0.0	0.0	
trips	0.0014162297085001897	0.0	0.0	0.0	
trishayearwood	0.0014162297085001897	0.0	0.0	0.0	
trishiecakes	0.0014162297085001897	0.0	0.0	0.0	
troll	0.0014162297085001897	0.0	0.0	0.0	
trolling	0.0014162297085001897	0.0	0.0	0.0	
trolls	0.029740823878503984	0.0	0.0	0.0	
trollsholidays	0.0014162297085001897	0.0	0.0	0.0	
trollshugday	0.0014162297085001897	0.0	0.0	0.0	
trollsmovie	0.0014162297085001897	0.0	0.0	0.0	
trombone	0.0014162297085001897	0.0	0.0	0.0	
troubadour	0.0014162297085001897	0.0	0.0	0.0	
trouble	0.0014162297085001897	0.0	0.0	0.0	
troublewiththecurve	0.03823820212950512	0.0	0.0	0.0	
troublewiththecurves	0.0014162297085001897	0.0	0.0	0.0	
troyisonfire	0.0014162297085001897	0.0	0.0	0.0	
truck	7.081148542500948E-4	0.0	0.04522487634856962	0.0	
trucker	0.0014162297085001897	0.0	0.0	0.0	
true	0.028324594170003794	0.0	0.0	0.0	
trueblood	0.0014162297085001897	0.0	0.0	0.0	
truebloodthemed	0.0014162297085001897	0.0	0.0	0.0	
truecolors	0.009913607959501329	0.0	0.0	0.0	
trueits	0.0014162297085001897	0.0	0.0	0.0	
truffles	0.0014162297085001897	0.0	0.0	0.0	
trumpdoral	0.0014162297085001897	0.0	0.0	0.0	
truth	0.009913607959501329	0.0	0.0	0.0	
trythis	0.0014162297085001897	0.0	0.0	0.0	
tshirt	0.0028324594170003794	0.0	0.0	0.0	
tsunami	0.0014162297085001897	0.0	0.0	0.0	
tuba	0.0014162297085001897	0.0	0.0	0.0	
tuesdayswithtina	0.0014162297085001897	0.0	0.0	0.0	
tuhnight	0.0014162297085001897	0.0	0.0	0.0	
tulsa	0.004248689125500569	0.0	0.0	0.0	
tumor	0.0	0.0	0.09044975269713924	0.0	
tune	0.016994756502002276	0.0	0.0	0.0	
tuned	0.026908364461503603	0.0	0.0	0.0	
tunes	0.0028324594170003794	0.0	0.0	0.0	
tunnel	0.0014162297085001897	0.0	0.0	0.0	
turf	0.0014162297085001897	0.0	0.0	0.0	
turkey	0.004248689125500569	0.0	0.0	0.0	
turn	0.022659675336003035	0.0	0.0	0.0	
turning	0.0028324594170003794	0.0	0.0	0.0	
turnitup	0.0014162297085001897	0.0	0.0	0.0	
turnt	0.0014162297085001897	0.0	0.0	0.0	
turnup	0.0028324594170003794	0.0	0.0	0.0	
turnuplondon	0.0014162297085001897	0.0	0.0	0.0	
turriblecharles	0.0014162297085001897	0.0	0.0	0.0	
turtleneck	0.0014162297085001897	0.0	0.0	0.0	
tuscany	0.0014162297085001897	0.0	0.0	0.0	
tushyt	0.0014162297085001897	0.0	0.0	0.0	
tv	0.0028324594170003794	0.025016272049283847	0.0	0.0	
tweet	0.014870411939251992	0.0	0.09044975269713924	0.0	
tweeted	0.0070811485425009485	0.0	0.0	0.0	
tweeting	0.011329837668001518	0.0	0.0	0.0	
tweets	0.0070811485425009485	0.0	0.0	0.0	
twentytwenty	0.0014162297085001897	0.0	0.0	0.0	
twerkin	0.0014162297085001897	0.0	0.0	0.0	
twista	0.0014162297085001897	0.0	0.0	0.0	
twit	0.0014162297085001897	0.0	0.0	0.0	
twitter	0.009913607959501329	0.0	0.0	0.05574312921761571	
twodudeshugging	0.0014162297085001897	0.0	0.0	0.0	
tx	0.004248689125500569	0.0	0.0	0.0	
tylerthecreator	0.0014162297085001897	0.0	0.0	0.0	
type	0.0014162297085001897	0.0	0.0	0.0	
types	0.0014162297085001897	0.0	0.0	0.0	
typhoon	0.0014162297085001897	0.0	0.0	0.0	
ucla	0.0	0.050032544098567694	0.0	0.0	
uclaathletics	0.0	0.050032544098567694	0.0	0.0	
uf	0.0014162297085001897	0.0	0.0	0.0	
ufc	0.0070811485425009485	0.0	0.0	0.0	
uh	0.015578526793502087	0.0	0.0	0.0	
uhoh	0.0014162297085001897	0.0	0.0	0.0	
uk	0.016994756502002276	0.0	0.0	0.0	
ukeuro	0.0014162297085001897	0.0	0.0	0.0	
ukraine	0.0014162297085001897	0.0	0.0	0.0	
ukulele	0.0014162297085001897	0.0	0.0	0.0	
ultimate	0.004248689125500569	0.0	0.0	0.0	
um	0.0014162297085001897	0.0	0.0	0.0	
umadosedejt	0.0014162297085001897	0.0	0.0	0.0	
umi	0.0014162297085001897	0.0	0.0	0.0	
ummm	0.0014162297085001897	0.0	0.0	0.0	
unacceptable	0.0014162297085001897	0.0	0.0	0.0	
unaired	0.0014162297085001897	0.0	0.0	0.0	
unbelievable	0.0028324594170003794	0.0	0.0	0.0	
uncle	0.0014162297085001897	0.0	0.0	0.0	
unconventional	0.0014162297085001897	0.0	0.0	0.0	
undefeated	0.0028324594170003794	0.0	0.0	0.0	
underestimate	0.0014162297085001897	0.0	0.0	0.0	
understaaaayeeeaaand	0.0014162297085001897	0.0	0.0	0.0	
understand	0.0014162297085001897	0.0	0.0	0.0	
understood	0.0028324594170003794	0.0	0.0	0.0	
undoubtedly	0.0014162297085001897	0.0	0.0	0.0	
unfollow	0.0014162297085001897	0.0	0.0	0.0	
unfollowed	0.0014162297085001897	0.0	0.0	0.0	
unforgettable	0.005664918834000759	0.0	0.0	0.0	
unforgettableks	0.0014162297085001897	0.0	0.0	0.0	
unfortunate	0.0014162297085001897	0.0	0.0	0.0	
unfortunatemoment	0.0014162297085001897	0.0	0.0	0.0	
unfriend	0.0	0.0	0.09044975269713924	0.0	
unicef	0.0014162297085001897	0.0	0.0	0.0	
uniform	0.0028324594170003794	0.0	0.0	0.0	
unique	7.081148542500948E-4	0.0	0.04522487634856962	0.0	
uniqueness	0.0	0.050032544098567694	0.0	0.0	
unitedinorange	0.0	0.050032544098567694	0.0	0.0	
uniting	0.0014162297085001897	0.0	0.0	0.0	
universe	0.0014162297085001897	0.0	0.0	0.0	
unleashes	0.0	0.050032544098567694	0.0	0.0	
unlock	0.0028324594170003794	0.0	0.0	0.0	
