	TorontoStar	only1nabil	AcadieSon	AndreasKalo	RyersonU	sageryerson	TetraRyerson	mathryerson	CatsRuleNews	TheCatTweeting	sweetiepiecat	ElDiabloZoe	
yzdz	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
yzetsewiq	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
za	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zach	0.0030115711204113035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zachhyman	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zacholivernba	0.0	0.010585816690943847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zacknoureddine	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zafunhgl	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zaibshaikh	0.0	0.0	0.0	0.11279037869669134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zain	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zainladhand	0.0	0.01587872503641577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zal	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zane	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zanett	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zanity	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zany	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zap	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zapzap	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zara	0.0	0.021171633381887694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zareenthequeen	0.0	0.010585816690943847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zbfpz	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zbihmpi	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zcifoq	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zckj	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zckw	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zd	0.0020077140802742025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zealand	0.0	0.0026464541727359617	0.0036807402759476454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zedong	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zelinka	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zeppelin	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0045369390578912	0.0	
zerohedge	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zeros	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zerotolerance	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zfcjycv	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zgbeeb	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zgsqmaf	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zgwflavc	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zh	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zhuo	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zij	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zika	0.01606171264219362	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zikaplagued	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zimcoat	0.0	0.010585816690943847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zimmerman	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zionism	0.0	0.0	0.022084441655685873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zionist	0.0	0.0	0.05889184441516233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zionists	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zip	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zizts	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zj	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zjkc	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zjlhlyyyt	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zjrgl	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zk	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zkj	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zkp	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zks	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zl	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zm	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zmna	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zn	0.0020077140802742025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
znd	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zng	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
znolutnf	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zntw	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
znv	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zodiac	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zoemck	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zombie	0.0	0.0026464541727359617	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.040832451521020795	0.0	
zombies	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zone	0.0	0.0	0.0	0.0	0.011139402916089133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zones	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zoning	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zoo	0.005521213720754057	0.007939362518207885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zoos	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zootopia	0.0020077140802742025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zounds	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zoys	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zp	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zpakuviz	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zpbnii	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zpi	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zq	0.0020077140802742025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zqmtt	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zquzvr	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zqyjw	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zqym	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zrtnkz	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zs	5.019285200685506E-4	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zsm	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zt	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zu	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zubers	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zug	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zul	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zump	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zuotwu	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zuql	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zurt	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zvaxrrnq	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zwaoya	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zwq	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zx	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zxlaft	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zxlbun	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zy	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zymmgf	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zz	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
zzhh	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aahildayani	0.0	0.0	0.0	0.0	0.003713134305363044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aarms	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010777172045613662	0.0	0.0	0.0	0.0	
abas	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
abbas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021554344091227324	0.0	0.0	0.0	0.0	
abbeola	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
abdvllfirin	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
abramovich	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
absorption	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010777172045613662	0.0	0.0	0.0	0.0	
abstract	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06466303227368198	0.0	0.0	0.0	0.0	
abt	0.0	0.0	0.0	0.0	0.007426268610726088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
abundanceand	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010777172045613662	0.0	0.0	0.0	0.0	
abuzz	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
academic	0.0	0.0	0.0	0.0	0.023207089408519028	0.0	0.0	0.005388586022806831	0.0	0.0	0.0	0.0	
accessibility	0.0	0.0	0.0	0.0	0.007426268610726088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
accessnowapp	0.0	0.0	0.0	0.0	0.007426268610726088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
accessryerson	0.0	0.0	0.0	0.0	0.011139402916089133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
accreditation	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aces	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
achievements	0.0	0.0	0.0	0.0	0.012995970068770655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
achievers	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
acknowledges	0.0	0.0	0.0	0.0	0.003713134305363044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
activism	0.0	0.0	0.0	0.0	0.009282835763407611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
activities	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.005388586022806831	0.0	0.0	0.0	0.0	
actranat	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ada	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010777172045613662	0.0	0.0	0.0	0.0	
additional	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
addressed	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
adjustments	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
administered	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
administration	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
administrative	0.0	0.0	0.0	0.0	0.0055697014580445665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
admissions	0.0	0.0	0.0	0.0	0.011139402916089133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
adolescents	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
adrian	0.0	0.0	0.0	0.0	0.007426268610726088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
advance	0.0	0.0	0.0	0.0	0.011139402916089133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
advancement	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
advances	0.0	0.0	0.0	0.0	0.012995970068770655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
advisement	0.0	0.0	0.0	0.0	0.020422238679496746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
advocacy	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
afterthought	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
agestructured	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010777172045613662	0.0	0.0	0.0	0.0	
ahnansii	0.0	0.0	0.0	0.0	0.003713134305363044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aidstools	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aie	0.0	0.0	0.0	0.0	0.0055697014580445665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aimed	0.0	0.0	0.0	0.0	9.28283576340761E-4	0.0	0.0	0.005388586022806831	0.0	0.0	0.0	0.0	
aircanadacentre	0.0	0.0	0.0	0.0	0.003713134305363044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
airports	0.0	0.0	0.0	0.0	0.0055697014580445665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
airwaves	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ajplener	0.0	0.0	0.0	0.0	0.003713134305363044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
akbari	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010777172045613662	0.0	0.0	0.0	0.0	
akua	0.0	0.0	0.0	0.0	0.011139402916089133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alexandra	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010777172045613662	0.0	0.0	0.0	0.0	
alexandratrevor	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010777172045613662	0.0	0.0	0.0	0.0	
alexey	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021554344091227324	0.0	0.0	0.0	0.0	
alexncotrufo	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alexrodobolski	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alfonso	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
algebraic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010777172045613662	0.0	0.0	0.0	0.0	
alisaremi	0.0	0.0	0.0	0.0	0.003713134305363044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alison	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
allisonsup	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
allnight	0.0	0.0	0.0	0.0	0.003713134305363044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alok	0.0	0.0	0.0	0.0	0.0055697014580445665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alter	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
althea	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alum	0.0	0.0	0.0	0.0	0.020422238679496746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alumna	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alumni	0.0	0.0	0.0	0.0	0.04827074596971958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alumnus	0.0	0.0	0.0	0.0	0.007426268610726088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alums	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
amatthewsdavid	0.0	0.0	0.0	0.0	0.009282835763407611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
amazons	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.005868860272391637	0.0	0.0	
ambassadors	0.0	0.0	0.0	0.0	0.0055697014580445665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ameng	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2263206129578869	0.0	0.0	0.0	0.0	
amenglg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010777172045613662	0.0	0.0	0.0	0.0	
ameph	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010777172045613662	0.0	0.0	0.0	0.0	
amlocation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010777172045613662	0.0	0.0	0.0	0.0	
amritakafresher	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
amritaunivs	0.0	0.0	0.0	0.0	0.003713134305363044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
amspeaker	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03233151613684099	0.0	0.0	0.0	0.0	
amvote	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
anastasiapkb	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
anatoliy	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
andrzej	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010777172045613662	0.0	0.0	0.0	0.0	
anew	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
angelajvink	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
animatk	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
anisab	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ann	0.0	0.0	0.0	0.0	0.0064979850343853274	0.0	0.0	0.005388586022806831	0.0	0.0	0.0	0.0	
anna	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03233151613684099	0.0	0.0	0.0	0.0	
annaliese	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
anncavoukian	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
annette	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
anniepoulin	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
annu	0.0	0.0	0.0	0.0	0.003713134305363044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
annugaidhu	0.0	0.0	0.0	0.0	0.003713134305363044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
anton	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
antony	0.0	0.0	0.0	0.0	0.014852537221452177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
anyssaclose	0.0	0.0	0.0	0.0	0.003713134305363044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
apollonian	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010777172045613662	0.0	0.0	0.0	0.0	
appdeadlinejan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010777172045613662	0.0	0.0	0.0	0.0	
appelt	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
applepiyah	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
appletreeto	0.0	0.0	0.0	0.0	0.0055697014580445665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
applynominated	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010777172045613662	0.0	0.0	0.0	0.0	
applysept	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010777172045613662	0.0	0.0	0.0	0.0	
appointed	0.0	0.0	0.0	0.0	0.009282835763407611	0.0	0.0	0.010777172045613662	0.0	0.0	0.0	0.0	
appointment	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
appreciation	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
approaches	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
apr	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021554344091227324	0.0	0.0	0.0	0.0	
arachchige	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
arafatday	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
arc	0.0	0.0	0.0	0.0	0.0055697014580445665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
arising	0.0	0.0	0.0	0.0	9.28283576340761E-4	0.0	0.0	0.005388586022806831	0.0	0.0	0.0	0.0	
arjunsethi	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
arlain	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
arlene	0.0	0.0	0.0	0.0	0.003713134305363044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aronsolomon	0.0	0.0	0.0	0.0	0.003713134305363044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
arrange	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
arseniclaced	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
artmblake	0.0	0.0	0.0	0.0	0.003713134305363044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aryeh	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ashoka	0.0	0.0	0.0	0.0	0.003713134305363044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
asparagus	0.0	0.0	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
